tweets,id,name,location,coordinates,created_at,favorite_count,geo,place,source,clean_tweets
RT @CobraCommander: Free facemask with every enlistment. COBRA! https://t.co/VeK7fDvHub,1.2581822090197524e+18,cookie grouch,"Brooklyn, NYC",,2020-05-06,0.0,,,Twitter for Android,rt cobracommander free facemask every enlistment cobra https co vek fdvhub
RT @ClareJoSamBoo: Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/llg8S6XVrT #findyourthing #redbu…,1.258182195728048e+18,🌈ArtyTEESLondon,United Kingdom,,2020-05-06,0.0,,,Twitter for iPad,rt clarejosamboo get art printed awesome products support redbubble rbandme https co llg xvrt findyourthing redbu
Get my art printed on awesome products. Support me at Redbubble #RBandME:  https://t.co/llg8S6XVrT #findyourthing… https://t.co/zWoDf3BGih,1.2581821792402514e+18,🌈ArtyTEESLondon,United Kingdom,,2020-05-06,0.0,,,Twitter for iPad,get art printed awesome products support redbubble rbandme https co llg xvrt findyourthing https co zwodf bgih
@stillgray @iheartmindy What happened to facemask lockdown Cheong? Realize advocating for the commies wasnt gonna w… https://t.co/sBoqmiCO0s,1.2581821436641034e+18,Atomic Arc,"MAGA Country, USA",,2020-05-06,0.0,,,Twitter for Android,stillgray iheartmindy happened facemask lockdown cheong realize advocating commies wasnt gonna w https co sboqmico
@MikeTaylorShow sorry mike. Punch the facemask shrills  They want and chose to be afraid.   that mask will stop cov… https://t.co/04JjNGDLtv,1.258182124735271e+18,Aaron Kneupper,"St. Hedwig, Texas",,2020-05-06,0.0,,,Twitter for iPhone,miketaylorshow sorry mike punch facemask shrills want chose afraid mask stop cov https co jjngdltv
"#Black and white #sunflower print face mask, #cotton mix black floral print #facemask, reusable and #washable mouth… https://t.co/56daJNFXMK",1.258182110206202e+18,Anda Masq,Europe,,2020-05-06,0.0,,,littlehelper for anda,black white sunflower print face mask cotton mix black floral print facemask reusable washable mouth https co dajnfxmk
"RT @AdilNajam: I #MaskUp😷
You should too. Please
For all our sakes🦠

Featuring my homemade @WWFPak
bandana-turned-facemask

♻️ReUse ♻️Repur…",1.2581820966459515e+18,afia salam,,,2020-05-06,0.0,,,Twitter for Android,rt adilnajam maskup please sakes featuring homemade wwfpak bandana turned facemask reuse repur
"Archer: 
Me: is a dumbass and forgot to bring my facemask with me to the store https://t.co/9qf3HPO8zF",1.2581820047276687e+18,『 Waifu 』@ birthday 🤡🎉,,,2020-05-06,5.0,,,Twitter for Android,archer dumbass forgot bring facemask store https co qf hpo zf
"RT @AndyKingSoCal: If my 10 year old can learn to be quiet while hiding from a shooter for your rights, you can wear a facemask for my righ…",1.2581819463137157e+18,sasha@newshound,United Kingdom,,2020-05-06,0.0,,,Twitter for iPad,rt andykingsocal year old learn quiet hiding shooter rights wear facemask righ
RT @amandachinda_: Is it Facemask or Nosemask? 🤧,1.2581818849720934e+18,Itz_dangi,,,2020-05-06,0.0,,,Twitter for Android,rt amandachinda facemask nosemask
I am severely disappointed in the inability of the market to come up with a decent @GrittyNHL facemask.,1.2581818109300283e+18,Greg Gadren,"Washington, DC ",,2020-05-06,0.0,,,Twitter for Android,severely disappointed inability market come decent grittynhl facemask
RT @TylerGlaiel: need a better facemask to put this thing in but the proof of concept is working for now! https://t.co/elxf5rof8S,1.2581816233523528e+18,Francisco (mal) Criado,"Buenos Aires, Argentina.",,2020-05-06,0.0,,,Twitter for Android,rt tylerglaiel need better facemask put thing proof concept working https co elxf rof
"RT @yemialadee: AMSTERDAM 2018
Wearing  A Sound Activated  Glow in the dark FaceMask For Fashion 😷 before 2020 showed us ""something"" https:…",1.258181603999744e+18,say so remix,Abeokuta,,2020-05-06,0.0,,,Twitter for iPhone,rt yemialadee amsterdam wearing sound activated glow dark facemask fashion showed us something https
why u wearin ur facemask in the car ?,1.2581815546075382e+18,Jared™,,,2020-05-06,4.0,,,Twitter for iPhone,u wearin ur facemask car
"RT @TennKerry: Chattanooga is still very much dealing with this pandemic. Please remain at home if you can. Wear a facemask, wash your hand…",1.2581815393865275e+18,Kym Clark,,,2020-05-06,0.0,,,Twitter for iPhone,rt tennkerry chattanooga still much dealing pandemic please remain home wear facemask wash hand
RT @TylerGlaiel: need a better facemask to put this thing in but the proof of concept is working for now! https://t.co/elxf5rof8S,1.258181523246854e+18,Davi Lima,,,2020-05-06,0.0,,,Twitter Web App,rt tylerglaiel need better facemask put thing proof concept working https co elxf rof
"wearing of facemask, observing proper distancing and curfew hour. Likewise, all cluster leaders are advised to be d… https://t.co/zQbm6yKqTy",1.2581814995782328e+18,pburgosmps,"Padre Burgos, Quezon",,2020-05-06,14.0,,,Twitter Web App,wearing facemask observing proper distancing curfew hour likewise cluster leaders advised https co zqbm ykqty
"@kilmeade WP poll, huh? 🤣😂 

I'm acting normally, going about my business. If an establishment is open and I need t… https://t.co/RVaGCkzDrj",1.2581814510753546e+18,I Am America ⭐️⭐️⭐️,"Texas, USA",,2020-05-06,1.0,,,Twitter Web App,kilmeade wp poll huh acting normally going business establishment open need https co rvagckzdrj
"I see no difference between having your facemask pulled down in public and people saggin their pants

both pretty fucking stupid",1.2581814131506422e+18,flavio,Milky Way Galaxy,,2020-05-06,3.0,,,Twitter for iPhone,see difference facemask pulled public people saggin pants pretty fucking stupid
"wearing of facemask, observing proper distancing and curfew hour. Likewise, all cluster leaders are advised to be d… https://t.co/NPEbnJViSX",1.2581813054910587e+18,pburgosmps,"Padre Burgos, Quezon",,2020-05-06,14.0,,,Twitter Web App,wearing facemask observing proper distancing curfew hour likewise cluster leaders advised https co npebnjvisx
Gals are now dating tailor because of facemask @sydney_taIker @DONJAZZY @NastyBlaq @crazeclown https://t.co/RorMu8jU6W,1.258181289938694e+18,Toronto ⛈,"Lagos, Nigeria",,2020-05-06,0.0,,,Twitter for Android,gals dating tailor facemask sydney taiker donjazzy nastyblaq crazeclown https co rormu ju w
#English #Government #AppleDaily #facemask #covid19 #coronavirus #protection #hkfreedom https://t.co/4bfzON6XHi,1.2581812419977175e+18,Decorway,US,,2020-05-06,1.0,,,Instagram,english government appledaily facemask covid coronavirus protection hkfreedom https co bfzon xhi
"RT @Dead_Clever: Stop in and check out our latest addition, The Kitty Cat Collection!
Reusable Cotton Face Mask / Adult Size / Washable / R…",1.258181135349305e+18,gills_goods,"Zelienople, PA",,2020-05-06,0.0,,,Twitter for Android,rt dead clever stop check latest addition kitty cat collection reusable cotton face mask adult size washable r
RT @StandWithUs: Israeli students from Dimona in southern #Israel have developed a transparent #coronavirus facemask to enable hearing impa…,1.258181075236356e+18,Carla Brewington,,,2020-05-06,0.0,,,Twitter Web App,rt standwithus israeli students dimona southern israel developed transparent coronavirus facemask enable hearing impa
"RT @DuranNjord: Even though the mayor ordered everyone to wear the useless facemask, very few are wearing it &amp; still a lot of people are in…",1.2581810584928584e+18,Emily Charles,(Not) New York (City),,2020-05-06,0.0,,,Twitter for Android,rt durannjord even though mayor ordered everyone wear useless facemask wearing still lot people
RT @TylerGlaiel: need a better facemask to put this thing in but the proof of concept is working for now! https://t.co/elxf5rof8S,1.2581809233565696e+18,𝒏𝒂𝒕𝑜𝑟𝑖𝑜𝑢𝑠,"NorCal, IG=designwitchlet",,2020-05-06,0.0,,,Twitter for iPhone,rt tylerglaiel need better facemask put thing proof concept working https co elxf rof
"reiterates the strict implementation of wearing of facemask, observing proper distancing and curfew hour. Likewise,… https://t.co/E1104OqfZG",1.2581808679160504e+18,pburgosmps,"Padre Burgos, Quezon",,2020-05-06,14.0,,,Twitter Web App,reiterates strict implementation wearing facemask observing proper distancing curfew hour likewise https co e oqfzg
"RT @AndyKingSoCal: If my 10 year old can learn to be quiet while hiding from a shooter for your rights, you can wear a facemask for my righ…",1.2581808009667338e+18,Stephanie Wall,"Sheffield, England",,2020-05-06,0.0,,,Twitter for Android,rt andykingsocal year old learn quiet hiding shooter rights wear facemask righ
RT @seenajoyc: #mondkapje #mondkapjes #facemask #facemasks #coronavirusNederland #Covid19NL #COVID19 https://t.co/IA03aECmkQ,1.2581807534913618e+18,Luchtwachters Delft,"Delft, Nederland",,2020-05-06,0.0,,,Twitter Web App,rt seenajoyc mondkapje mondkapjes facemask facemasks coronavirusnederland covid nl covid https co ia aecmkq
RT @RepKamBuckner: I went to a store to purchase some items. I wore what I think many people would wear to the store on a Sun. (when there…,1.258180571332858e+18,Logan5,,,2020-05-06,0.0,,,Twitter Web App,rt repkambuckner went store purchase items wore think many people would wear store sun
This facemask is working oo 😁😁... I just passed the woman I'm owning money and she didn't even recognize me 😂😂😂😂😂😂,1.2581805276406743e+18,ThreeInOne💉🇬🇭 🇬🇧,"Accra, Ghana",,2020-05-06,0.0,,,Twitter for Android,facemask working oo passed woman owning money even recognize
RT @TylerGlaiel: need a better facemask to put this thing in but the proof of concept is working for now! https://t.co/elxf5rof8S,1.2581804457008538e+18,larsvegas,Germany,,2020-05-06,0.0,,,Twitter for Android,rt tylerglaiel need better facemask put thing proof concept working https co elxf rof
RT @TylerGlaiel: need a better facemask to put this thing in but the proof of concept is working for now! https://t.co/elxf5rof8S,1.258180224950231e+18,i - Scha ♡,Kuala Lumpur Federal Territory,,2020-05-06,0.0,,,Twitter Web App,rt tylerglaiel need better facemask put thing proof concept working https co elxf rof
@Abdul_wahaab__ @__usyy @Capt_Aliyu @dadeen__ @itz_srk @Sv1iM @Sir_Mdee @XEENNURAIN @DADEEN__H Amebo facemask,1.2581802049477427e+18,Sulaiman M Bajini,Zamfara Gusau,,2020-05-06,2.0,,,Twitter for Android,abdul wahaab usyy capt aliyu dadeen itz srk sv im sir mdee xeennurain dadeen h amebo facemask
New #facemask added to my #Etsy store https://t.co/lrAVrxQSRA #leopardprintmask #stylishfacemask #COVID19… https://t.co/hHer44le24,1.2581800030253998e+18,bottegaboop,Sonoma County,,2020-05-06,1.0,,,Twitter for iPhone,new facemask added etsy store https co lravrxqsra leopardprintmask stylishfacemask covid https co hher le
"Made a milk,banana,mayonnaise facemask...and taking a milk bath. In loveeee",1.258179994934743e+18,India Lawrence👑,United States,,2020-05-06,0.0,,,Twitter for iPhone,made milk banana mayonnaise facemask taking milk bath loveeee
"Neck Gaiter, Face Masks, Abstract Patterns, Black and White, Washable and Comfortable. Adult.… https://t.co/XKuVbxaz7k",1.258179994834006e+18,Regia Marinho,USA,,2020-05-06,0.0,,,Twitter Web Client,neck gaiter face masks abstract patterns black white washable comfortable adult https co xkuvbxaz k
RT @mwizerwa12: We have been experienced that #Covid_19  is very serious Pandemic. Please do respect rules and regulations. Never give up!…,1.2581798316337848e+18,Musirikare David🇷🇼,"kigali,Rwanda",,2020-05-06,0.0,,,Twitter for Android,rt mwizerwa experienced covid serious pandemic please respect rules regulations never give
RT @Barnacules: Hey @LinusTech I’ve converted your underwear into a practical yet stylish #coronavirus #facemask so you can get some “sick”…,1.258179811064889e+18,Isaac Sixtus Chizaram ❁,at the top!,,2020-05-06,0.0,,,Twitter for iPhone,rt barnacules hey linustech converted underwear practical yet stylish coronavirus facemask get sick
"@Flexiblexxx Facemask Is available 460,000 per cartoon https://t.co/ng99xbRO7w",1.258179753292501e+18,Serdeeq Nware,"Zamfara, Nigeria",,2020-05-06,0.0,,"Place(_api=<tweepy.api.API object at 0x11430af10>, id='00385fc639db741f', url='https://api.twitter.com/1.1/geo/id/00385fc639db741f.json', place_type='admin', name='Nassarawa', full_name='Nassarawa, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[6.9364101, 7.7693962], [9.6340796, 7.7693962], [9.6340796, 9.401598], [6.9364101, 9.401598]]]), attributes={})",Twitter for Android,flexiblexxx facemask available per cartoon https co ng xbro w
"RT @MPsantoshtrs: As per the instructions of Honble CM KCR sir, FaceMask, Sanitizer, Food &amp; Water has been provided to all migrant workers…",1.2581796842415596e+18,Iam_Afzal,Hyderabad,,2020-05-06,0.0,,,Twitter for Android,rt mpsantoshtrs per instructions honble cm kcr sir facemask sanitizer food water provided migrant workers
Flex ko lang yung Gantilyo Facemask na gawa ni eomma haha https://t.co/NjygUpUeCf,1.2581796616887583e+18,Carla C. | SigriswilPH 🌉,Republic of the Philippines,,2020-05-06,2.0,,,Twitter for iPhone,flex ko lang yung gantilyo facemask na gawa ni eomma haha https co njygupuecf
"RT @drunkcorpsint: back at it with that Adidas facemask, 3 stripes literally from head to toe from now on https://t.co/dgNAqCTLhX",1.2581796484894925e+18,Brandon *Fossil Chops* Worf,KC Metro Area,,2020-05-06,0.0,,,Twitter for Android,rt drunkcorpsint back adidas facemask stripes literally head toe https co dgnaqctlhx
#pubs #restaurants #bars #restaurantworkers get your #facemask $8 #keepsafe https://t.co/ABEhh3gd2K Everyone should… https://t.co/0L0q2oT5nX,1.2581796245104722e+18,JustKiltMe,"Short North, Columbus Ohio",,2020-05-06,0.0,,,Instagram,pubs restaurants bars restaurantworkers get facemask keepsafe https co abehh gd k everyone https co l q ot nx
"wearing of facemask, observing proper distancing and curfew hour. Likewise, all cluster leaders are advised to be d… https://t.co/UmTLZOzH1R",1.258179529043923e+18,pburgosmps,"Padre Burgos, Quezon",,2020-05-06,14.0,,,Twitter Web App,wearing facemask observing proper distancing curfew hour likewise cluster leaders advised https co umtlzozh r
"RT @StandWithUs: Amazing! Israeli startup Sonovia, which has produced facemask using its anti-pathogen fabric, has launched sales in the US…",1.2581794864593224e+18,Susan,,,2020-05-06,0.0,,,Twitter Web App,rt standwithus amazing israeli startup sonovia produced facemask using anti pathogen fabric launched sales us
"Where are all these peeps getting those cool #COVID19 masks from? I mean, I'm handy, but I'm no facemask designer!… https://t.co/7BqPzh57tr",1.2581794778232013e+18,Will 💙,North East Somewhere,,2020-05-06,4.0,,,Twitter for Android,peeps getting cool covid masks mean handy facemask designer https co bqpzh tr
@felixturner @mrdoob @yaneerbaryam I think of it as if we are at war but in a different way especially in the West.… https://t.co/AOL012S4hX,1.2581794241487544e+18,ᴇᴅᴀɴ ᴋᴡᴀɴ,"Bristol, England",,2020-05-06,1.0,,,Twitter for Android,felixturner mrdoob yaneerbaryam think war different way especially west https co aol hx
in cvs smelling somebodies pungent teva feet 6 feet away and through my facemask,1.2581793707843953e+18,⛓ 𝒮.𝒜.𝒟⛓,ohlone territory,,2020-05-06,5.0,,,Twitter for iPhone,cvs smelling somebodies pungent teva feet feet away facemask
"back at it with that Adidas facemask, 3 stripes literally from head to toe from now on https://t.co/dgNAqCTLhX",1.2581792679277076e+18,Drunk Corps Int.,,,2020-05-06,7.0,,,Twitter for Android,back adidas facemask stripes literally head toe https co dgnaqctlhx
"RT @TrumperSeaney: Schmuck @chuckschumer wants our ENTIRE #USA population to be tested DAILY. Did you hear that everyone? 🤣
HOW ELSE would…",1.257822291137831e+18,MAGANNETTE,,,2020-05-05,0.0,,,Twitter Web App,rt trumperseaney schmuck chuckschumer wants entire usa population tested daily hear everyone else would
RT @TylerGlaiel: need a better facemask to put this thing in but the proof of concept is working for now! https://t.co/elxf5rof8S,1.2578222412507382e+18,Dominik Vallejo,Hell - Venezuela,,2020-05-05,0.0,,,Twitter Web App,rt tylerglaiel need better facemask put thing proof concept working https co elxf rof
